id,project_name,url,dependency_count,licenses_count,critical_cves_count,high_cves_count,medium_cves_count,low_cves_count,sbomqs_rating,format,format_version,origin,tool,creation_time
784,com.github.kontena/kontena,https://github.com/kontena/kontena,215,1,0,0,0,74,7.59,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:40Z
785,com.github.michelson/lazy_high_charts,https://github.com/michelson/lazy_high_charts,20,1,0,0,0,0,6.52,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:00Z
786,com.github.esbullington/react-d3,https://github.com/esbullington/react-d3,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:45Z
787,com.github.RoboBinding/RoboBinding,https://github.com/RoboBinding/RoboBinding,17,0,0,0,0,5,7.49,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:48Z
788,com.github.ricardochimal/taps,https://github.com/ricardochimal/taps,32,1,0,0,0,10,7.24,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:26Z
789,com.github.pheuter/essential-react,https://github.com/pheuter/essential-react,725,1,0,0,0,60,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:01Z
790,com.github.d3/d3-queue,https://github.com/d3/d3-queue,6,0,0,0,0,0,5.76,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:15Z
791,com.github.skidding/dragdealer,https://github.com/skidding/dragdealer,159,1,0,0,0,32,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:59Z
792,com.github.sapegin/grunt-webfont,https://github.com/sapegin/grunt-webfont,362,1,0,0,0,54,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:07Z
793,com.github.gwatts/jquery.sparkline,https://github.com/gwatts/jquery.sparkline,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:57:02Z
794,com.github.dfm/osrc,https://github.com/dfm/osrc,11,1,0,0,0,8,7.6,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:26Z
795,com.github.volojs/volo,https://github.com/volojs/volo,10,0,0,0,0,4,7.18,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:18Z
796,com.github.htty/htty,https://github.com/htty/htty,11,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:49Z
797,com.github.node-webot/wechat-api,https://github.com/node-webot/wechat-api,11,0,0,0,0,0,6.16,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:53:48Z
798,com.github.DefactoSoftware/Hours,https://github.com/DefactoSoftware/Hours,291,1,0,0,0,50,7.69,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:28Z
799,com.github.vlonjatg/progress-activity,https://github.com/vlonjatg/progress-activity,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:36Z
800,com.github.pry/pry-rails,https://github.com/pry/pry-rails,4,1,0,0,0,0,6.59,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:56:08Z
801,com.github.serverdensity/python-daemon,https://github.com/serverdensity/python-daemon,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:02:38Z
802,com.github.fnakstad/angular-client-side-auth,https://github.com/fnakstad/angular-client-side-auth,43,1,0,0,0,0,6.42,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:53:27Z
803,com.github.leonid-shevtsov/headless,https://github.com/leonid-shevtsov/headless,4,1,0,0,0,0,6.59,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:53Z
804,com.github.pamelafox/lscache,https://github.com/pamelafox/lscache,9,0,0,0,0,0,6.52,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:48Z
805,com.github.nikgraf/belle,https://github.com/nikgraf/belle,38,1,0,0,0,2,6.6,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:05Z
806,com.github.vue-play/vue-play,https://github.com/vue-play/vue-play,767,1,0,0,0,75,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:02:51Z
807,com.github.notice501/coolMenu,https://github.com/notice501/coolMenu,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:44Z
808,com.github.sokolovstas/SublimeWebInspector,https://github.com/sokolovstas/SublimeWebInspector,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:13Z
809,com.github.vipulasri/TicketView,https://github.com/vipulasri/TicketView,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:57Z
810,com.github.dongjunkun/GanK,https://github.com/dongjunkun/GanK,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:58:37Z
811,com.github.SamyPesse/tv.js,https://github.com/SamyPesse/tv.js,10,1,0,0,0,5,7.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:52Z
812,com.github.angular-ui-tree/angular-ui-tree,https://github.com/angular-ui-tree/angular-ui-tree,29,1,0,0,0,2,7.71,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:01Z
813,com.github.staltz/flux-challenge,https://github.com/staltz/flux-challenge,96,1,0,0,0,10,6.79,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:53:24Z
814,com.github.tobitailor/gordon,https://github.com/tobitailor/gordon,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:39Z
815,com.github.macek/jquery-serialize-object,https://github.com/macek/jquery-serialize-object,3,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:08Z
816,com.github.eoecn/android-app,https://github.com/eoecn/android-app,1,1,0,0,0,0,6.82,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:58:57Z
817,com.github.10bestdesign/jqvmap,https://github.com/10bestdesign/jqvmap,15,0,0,0,0,0,6.42,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:35Z
818,com.github.steemit/steem,https://github.com/steemit/steem,8,0,0,0,0,0,5.85,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:10Z
819,com.github.ternjs/tern_for_vim,https://github.com/ternjs/tern_for_vim,2,1,0,0,0,0,6.82,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:30Z
820,com.github.formspree/formspree,https://github.com/formspree/formspree,81,0,0,0,0,32,7.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:50:49Z
821,com.github.renderedtext/render_async,https://github.com/renderedtext/render_async,4,1,0,0,0,0,6.59,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:46Z
822,com.github.suprb/Nested,https://github.com/suprb/Nested,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:53:02Z
823,com.github.mintchaos/flippant.js,https://github.com/mintchaos/flippant.js,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:07Z
824,com.github.medialize/sass.js,https://github.com/medialize/sass.js,305,1,0,0,0,35,7.73,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:32Z
825,com.github.abourget/gevent-socketio,https://github.com/abourget/gevent-socketio,18,1,0,0,0,3,6.29,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:57:12Z
826,com.github.kba7/trugithub,https://github.com/kba7/trugithub,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:56Z
827,com.github.cypriss/mutations,https://github.com/cypriss/mutations,6,1,0,0,0,0,6.67,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:41Z
828,com.github.Knockout-Contrib/Knockout-Validation,https://github.com/Knockout-Contrib/Knockout-Validation,10,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:33Z
829,com.github.briangonzalez/fontprep,https://github.com/briangonzalez/fontprep,60,1,0,0,0,15,6.8,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:57:03Z
830,com.github.mozilla-b2g/gaia,https://github.com/mozilla-b2g/gaia,59,0,0,0,0,0,6.46,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:47Z
831,com.github.typ0520/fastdex,https://github.com/typ0520/fastdex,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:33Z
832,com.github.trailblazer/roar,https://github.com/trailblazer/roar,17,1,0,0,0,0,6.55,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:25Z
833,com.github.tudou527/marketch,https://github.com/tudou527/marketch,1,1,0,0,0,0,6.82,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:50:40Z
834,com.github.catamphetamine/webpack-isomorphic-tools,https://github.com/catamphetamine/webpack-isomorphic-tools,362,1,0,0,0,30,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:58:19Z
835,com.github.stackvana/hook.io,https://github.com/stackvana/hook.io,53,0,0,0,0,1,6.48,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:58:14Z
836,com.github.elevation/event_calendar,https://github.com/elevation/event_calendar,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:02:13Z
837,com.github.ManuelPeinado/GlassActionBar,https://github.com/ManuelPeinado/GlassActionBar,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:13Z
838,com.github.eggjs/examples,https://github.com/eggjs/examples,86,1,0,0,0,0,6.42,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:44Z
839,com.github.khamidou/kite,https://github.com/khamidou/kite,6,0,0,0,0,0,5.08,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:43Z
840,com.github.gowong/material-sheet-fab,https://github.com/gowong/material-sheet-fab,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:59Z
841,com.github.mikehostetler/amplify,https://github.com/mikehostetler/amplify,6,1,0,0,0,0,6.67,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:46Z
842,com.github.discourse/message_bus,https://github.com/discourse/message_bus,202,1,0,0,0,0,7.57,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:53:47Z
843,com.github.liangfeidotme/AndroidRubberIndicator,https://github.com/liangfeidotme/AndroidRubberIndicator,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:50Z
844,com.github.JabbR/JabbR,https://github.com/JabbR/JabbR,61,1,0,0,0,8,6.96,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:08Z
845,com.github.pallets/flask-website,https://github.com/pallets/flask-website,12,0,0,0,0,0,5.04,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:43Z
846,com.github.taptapship/wiredep,https://github.com/taptapship/wiredep,12,1,0,0,0,0,6.36,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:58:45Z
847,com.github.chrisbanes/photup,https://github.com/chrisbanes/photup,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:02:28Z
848,com.github.chrisbanes/philm,https://github.com/chrisbanes/philm,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:48Z
849,com.github.christianalfoni/webpack-express-boilerplate,https://github.com/christianalfoni/webpack-express-boilerplate,37,1,0,0,0,0,6.39,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:24Z
850,com.github.nov/fb_graph,https://github.com/nov/fb_graph,12,1,0,0,0,0,6.44,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:10Z
851,com.github.scola/Qart,https://github.com/scola/Qart,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:51Z
852,com.github.JeroenMols/LandscapeVideoCamera,https://github.com/JeroenMols/LandscapeVideoCamera,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:57:05Z
853,com.github.technoweenie/restful-authentication,https://github.com/technoweenie/restful-authentication,2,1,0,0,0,0,6.82,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:00Z
854,com.github.technoweenie/attachment_fu,https://github.com/technoweenie/attachment_fu,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:31Z
855,com.github.detro/ghostdriver,https://github.com/detro/ghostdriver,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:14Z
856,com.github.node-js-libs/node.io,https://github.com/node-js-libs/node.io,8,1,0,0,0,2,6.59,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:34Z
857,com.github.phusion/juvia,https://github.com/phusion/juvia,119,1,0,0,0,51,7.7,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:27Z
858,com.github.zhoushengmufc/iosselect,https://github.com/zhoushengmufc/iosselect,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:06Z
859,com.github.QupZilla/qupzilla,https://github.com/QupZilla/qupzilla,1,1,0,0,0,0,6.82,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:07Z
860,com.github.deployd/deployd,https://github.com/deployd/deployd,27,0,0,0,0,1,6.46,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:50:27Z
861,com.github.jgilfelt/android-viewbadger,https://github.com/jgilfelt/android-viewbadger,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:50:38Z
862,com.github.TonicArtos/StickyGridHeaders,https://github.com/TonicArtos/StickyGridHeaders,7,1,0,0,0,0,7.01,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:39Z
863,com.github.ppamorim/Dragger,https://github.com/ppamorim/Dragger,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:56:31Z
864,com.github.android10/frodo,https://github.com/android10/frodo,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:35Z
865,com.github.PawelDecowski/jquery-creditcardvalidator,https://github.com/PawelDecowski/jquery-creditcardvalidator,8,1,0,0,0,0,6.48,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:07Z
866,com.github.romainpiel/Shimmer-android,https://github.com/romainpiel/Shimmer-android,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:04Z
867,com.github.waynell/VideoListPlayer,https://github.com/waynell/VideoListPlayer,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:56:06Z
868,com.github.yadav-rahul/TastyToast,https://github.com/yadav-rahul/TastyToast,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:58Z
869,com.github.TritonDataCenter/node-verror,https://github.com/TritonDataCenter/node-verror,4,1,0,0,0,0,6.93,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:05Z
870,com.github.request/request-promise,https://github.com/request/request-promise,18,1,0,0,0,0,6.49,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:50:28Z
871,com.github.request/request-promise-native,https://github.com/request/request-promise-native,17,1,0,0,0,0,6.5,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:19Z
872,com.github.zarkin404/sweater,https://github.com/zarkin404/sweater,1,1,0,0,0,0,6.82,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:02:20Z
873,com.github.getqujing/qtunnel,https://github.com/getqujing/qtunnel,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:53:10Z
874,com.github.SimonVT/schematic,https://github.com/SimonVT/schematic,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:54Z
875,com.github.elixir-editors/vim-elixir,https://github.com/elixir-editors/vim-elixir,15,0,0,0,0,0,7.61,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:56:28Z
876,com.github.wordpress-mobile/WordPress-Editor-iOS,https://github.com/wordpress-mobile/WordPress-Editor-iOS,1,1,0,0,0,0,6.82,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:53Z
877,com.github.madskristensen/WebEssentials2013,https://github.com/madskristensen/WebEssentials2013,16,0,0,0,0,1,7.07,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:02:25Z
878,com.github.mythz/jquip,https://github.com/mythz/jquip,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:11Z
879,com.github.Tencent/RapidView,https://github.com/Tencent/RapidView,261,0,0,0,0,35,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:02:41Z
880,com.github.Oblosys/react-lifecycle-visualizer,https://github.com/Oblosys/react-lifecycle-visualizer,880,1,0,0,0,9,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:56:00Z
881,com.github.jonfinerty/Once,https://github.com/jonfinerty/Once,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:29Z
882,com.github.hongyangAndroid/Android-CircleMenu,https://github.com/hongyangAndroid/Android-CircleMenu,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:58:59Z
883,com.github.hongyangAndroid/MPermissions,https://github.com/hongyangAndroid/MPermissions,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:02:43Z
884,com.github.sindresorhus/grunt-sass,https://github.com/sindresorhus/grunt-sass,9,1,0,0,0,0,6.57,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:38Z
885,com.github.sindresorhus/pify,https://github.com/sindresorhus/pify,8,1,0,0,0,0,6.59,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:16Z
886,com.github.apollographql/eslint-plugin-graphql,https://github.com/apollographql/eslint-plugin-graphql,445,0,0,0,0,18,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:25Z
887,com.github.commonsguy/cw-advandroid,https://github.com/commonsguy/cw-advandroid,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:47Z
888,com.github.commonsguy/cw-android,https://github.com/commonsguy/cw-android,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:58:30Z
889,com.github.DanielRapp/doppler,https://github.com/DanielRapp/doppler,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:10Z
890,com.github.mailgun/godebug,https://github.com/mailgun/godebug,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:05Z
891,com.github.substantial/updeep,https://github.com/substantial/updeep,29,1,0,0,0,0,5.97,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:57:45Z
892,com.github.klinker41/android-slidingactivity,https://github.com/klinker41/android-slidingactivity,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:57Z
893,com.github.pedrovgs/Renderers,https://github.com/pedrovgs/Renderers,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:24Z
894,com.github.rowanmanning/joblint,https://github.com/rowanmanning/joblint,15,1,0,0,0,0,6.58,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:22Z
895,com.github.l123456789jy/Lazy,https://github.com/l123456789jy/Lazy,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:37Z
896,com.github.grammarly/rocker,https://github.com/grammarly/rocker,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:55Z
897,com.github.victorjonsson/jQuery-Form-Validator,https://github.com/victorjonsson/jQuery-Form-Validator,16,0,0,0,0,5,6.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:02:55Z
898,com.github.takahirom/PreLollipopTransition,https://github.com/takahirom/PreLollipopTransition,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:56:30Z
899,com.github.ericyd/gdrive-copy,https://github.com/ericyd/gdrive-copy,1173,1,0,0,0,137,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:55:08Z
900,com.github.ericclemmons/react-resolver,https://github.com/ericclemmons/react-resolver,30,0,0,0,0,9,7.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:53:25Z
901,com.github.dersoncheng/MultipleTheme,https://github.com/dersoncheng/MultipleTheme,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:53:07Z
902,com.github.antoniolg/MaterialEverywhere,https://github.com/antoniolg/MaterialEverywhere,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:56:32Z
903,com.github.antoniolg/MaterializeYourApp,https://github.com/antoniolg/MaterializeYourApp,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:58:11Z
904,com.github.libxmljs/libxmljs,https://github.com/libxmljs/libxmljs,301,1,0,0,0,5,7.7,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:31Z
905,com.github.geddy/geddy,https://github.com/geddy/geddy,284,0,0,0,0,28,7.71,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:21Z
906,com.github.gzwl/leetcode,https://github.com/gzwl/leetcode,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:01:15Z
907,com.github.didierfranc/react-waterfall,https://github.com/didierfranc/react-waterfall,1259,1,0,0,0,114,7.72,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:56:05Z
908,com.github.avdi/naught,https://github.com/avdi/naught,14,1,0,0,0,0,6.43,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:59:58Z
909,com.github.cameronmcefee/plax,https://github.com/cameronmcefee/plax,1,1,0,0,0,0,7.27,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:51:20Z
910,com.github.jquery-boilerplate/jquery-patterns,https://github.com/jquery-boilerplate/jquery-patterns,4,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:54:52Z
911,com.github.JoanZapata/base-adapter-helper,https://github.com/JoanZapata/base-adapter-helper,11,0,0,0,0,0,6.53,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:52:46Z
912,com.github.Tibolte/AgendaCalendarView,https://github.com/Tibolte/AgendaCalendarView,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T10:57:00Z
913,com.github.antonkrasov/AndroidSocialNetworks,https://github.com/antonkrasov/AndroidSocialNetworks,1,0,0,0,0,0,5.45,spdx,SPDX-2.3,github,GitHub.com-Dependency-Graph,2023-12-07T11:00:25Z
